src	trg	nij
Avenged_Sevenfold	Van_Halen	1
Avenged_Sevenfold	ZZ_Top	1
Avenged_Sevenfold	Bassnectar	1
Avenged_Sevenfold	Brian_Tuey	1
Avenged_Sevenfold	Disturbed	1
Avenged_Sevenfold	Excision	1
Avenged_Sevenfold	Fiona_Apple	1
Avenged_Sevenfold	Knife_Party	1
Avenged_Sevenfold	The_Cranberries	1
Avenged_Sevenfold	Treyarch	1
Avenged_Sevenfold	Zomboy	1
Deftones	Five_Finger_Death_Punch	1
Deftones	Killswitch_Engage	1
Deftones	Metallica	1
Deftones	Slipknot	2
Deftones	A_Tribe_Called_Quest	1
Deftones	Beastie_Boys	1
Deftones	Bloc_Party	1
Deftones	Bright_Eyes	1
Deftones	Caravan_Palace	1
Deftones	Die_Antwoord	1
Deftones	Foster_The_People	1
Deftones	Gwen_Stefani	1
Deftones	Iggy_Azalea	1
Deftones	Kanye_West	1
Deftones	LCD_Soundsystem	1
Deftones	Milky_Chance	1
Deftones	Modest_Mouse	1
Deftones	Peter_Bjorn_and_John	1
Deftones	Ratatat	1
Deftones	Robin_Thicke	1
Deftones	The_White_Stripes	1
Deftones	The_Who	1
Deftones	Young_the_Giant	1
Deftones	A_Day_To_Remember	1
Deftones	All_Time_Low	1
Deftones	Amber_Run	1
Deftones	Birdy	1
Deftones	Bring_Me_The_Horizon	1
Deftones	BØRNS	1
Deftones	Coldplay	1
Deftones	Counting_Crows	1
Deftones	Harry_Styles	1
Deftones	Kina_Grannis	1
Deftones	Lana_Del_Rey	1
Deftones	Little_Mix	1
Deftones	Mayday_Parade	1
Deftones	Melanie_Martinez	1
Deftones	NERO	1
Deftones	Niall_Horan	1
Deftones	Paramore	1
Deftones	Pia_Mia	1
Deftones	Regina_Spektor	1
Deftones	Shawn_Mendes	1
Deftones	The_1975	1
Deftones	The_Neighbourhood	1
Deftones	The_Smashing_Pumpkins	1
Deftones	Tom_Odell	1
Deftones	Tove_Lo	1
Deftones	Troye_Sivan	1
Deftones	gnash	1
Killswitch_Engage	Five_Finger_Death_Punch	1
Killswitch_Engage	Metallica	1
Killswitch_Engage	Slipknot	1
Killswitch_Engage	Arcade_Fire	1
Killswitch_Engage	Beastie_Boys	1
Killswitch_Engage	Black_Sabbath	1
Killswitch_Engage	Bloc_Party	1
Killswitch_Engage	Bruce_Springsteen	1
Killswitch_Engage	CHVRCHES	1
Killswitch_Engage	Future_Islands	1
Killswitch_Engage	Kanye_West	1
Killswitch_Engage	LCD_Soundsystem	1
Killswitch_Engage	Prince	1
Killswitch_Engage	Queens_of_the_Stone_Age	1
Killswitch_Engage	Run_The_Jewels	1
Killswitch_Engage	The_Strokes	1
Killswitch_Engage	The_White_Stripes	1
Killswitch_Engage	Wu-Tang_Clan	1
Slipknot	Five_Finger_Death_Punch	2
Slipknot	Metallica	3
Slipknot	A_Day_To_Remember	2
Slipknot	All_That_Remains	1
Slipknot	Eminem	1
Slipknot	Iron_Maiden	1
Slipknot	Lindemann	1
Slipknot	Pink_Floyd	1
Slipknot	Rammstein	2
Slipknot	System_Of_A_Down	2
Slipknot	Van_Halen	1
Slipknot	ZZ_Top	1
Slipknot	All_Time_Low	1
Slipknot	Amber_Run	1
Slipknot	Birdy	1
Slipknot	Bring_Me_The_Horizon	1
Slipknot	BØRNS	1
Slipknot	Coldplay	1
Slipknot	Counting_Crows	1
Slipknot	Harry_Styles	1
Slipknot	Kina_Grannis	1
Slipknot	Lana_Del_Rey	1
Slipknot	Little_Mix	1
Slipknot	Mayday_Parade	1
Slipknot	Melanie_Martinez	1
Slipknot	NERO	1
Slipknot	Niall_Horan	1
Slipknot	Paramore	1
Slipknot	Pia_Mia	1
Slipknot	Regina_Spektor	1
Slipknot	Shawn_Mendes	1
Slipknot	The_1975	1
Slipknot	The_Neighbourhood	1
Slipknot	The_Smashing_Pumpkins	1
Slipknot	Tom_Odell	1
Slipknot	Tove_Lo	1
Slipknot	Troye_Sivan	1
Slipknot	gnash	1
Slipknot	Bassnectar	1
Slipknot	Brian_Tuey	1
Slipknot	Disturbed	1
Slipknot	Excision	1
Slipknot	Fiona_Apple	1
Slipknot	Knife_Party	1
Slipknot	The_Cranberries	1
Slipknot	Treyarch	1
Slipknot	Zomboy	1
Five_Finger_Death_Punch	Metallica	2
Five_Finger_Death_Punch	A_Day_To_Remember	1
Five_Finger_Death_Punch	All_That_Remains	1
Five_Finger_Death_Punch	Eminem	2
Five_Finger_Death_Punch	Iron_Maiden	1
Five_Finger_Death_Punch	Lindemann	1
Five_Finger_Death_Punch	Pink_Floyd	1
Five_Finger_Death_Punch	Rammstein	1
Five_Finger_Death_Punch	System_Of_A_Down	1
Five_Finger_Death_Punch	Van_Halen	1
Five_Finger_Death_Punch	ZZ_Top	1
Five_Finger_Death_Punch	Disturbed	1
Five_Finger_Death_Punch	Linkin_Park	1
Five_Finger_Death_Punch	Sublime	1
Metallica	Aerosmith	5
Metallica	Black_Sabbath	3
Metallica	KISS	1
Metallica	Pink_Floyd	4
Metallica	Van_Halen	3
Metallica	A_Day_To_Remember	1
Metallica	All_That_Remains	1
Metallica	Eminem	1
Metallica	Iron_Maiden	3
Metallica	Lindemann	1
Metallica	Rammstein	2
Metallica	System_Of_A_Down	2
Metallica	ZZ_Top	2
Metallica	Eric_Clapton	2
Metallica	Fleetwood_Mac	2
Metallica	Jefferson_Airplane	2
Metallica	Jethro_Tull	1
Metallica	Jimi_Hendrix	2
Metallica	Linkin_Park	2
Metallica	Soundgarden	2
Metallica	Stevie_Wonder	1
Metallica	Styx	1
Metallica	The_Doors	2
Metallica	The_Kinks	1
Metallica	The_White_Stripes	2
Metallica	Bassnectar	1
Metallica	Brian_Tuey	1
Metallica	Disturbed	2
Metallica	Excision	1
Metallica	Fiona_Apple	1
Metallica	Knife_Party	1
Metallica	The_Cranberries	1
Metallica	Treyarch	1
Metallica	Zomboy	1
Metallica	3_Doors_Down	3
Metallica	Bon_Jovi	1
Metallica	Foo_Fighters	2
Metallica	Heart	1
Metallica	Nickelback	2
Metallica	Nirvana	4
Metallica	Oasis	2
Metallica	Pearl_Jam	3
Metallica	Steve_Miller_Band	1
Metallica	The_Doobie_Brothers	1
Metallica	U2	2
Metallica	Bush	1
Metallica	Counting_Crows	1
Metallica	Creed	2
Metallica	Fugees	1
Metallica	James_Taylor	1
Metallica	Journey	1
Metallica	Matchbox_Twenty	1
Metallica	Romeo_Santos	1
Metallica	Sublime	1
Metallica	The_Police	1
Metallica	Twenty_One_Pilots	1
Metallica	Weezer	1
Metallica	X_Ambassadors	2
Metallica	John_Lennon	1
Metallica	Arctic_Monkeys	1
Metallica	Bon_Iver	1
Metallica	Lenny_Kravitz	1
ODESZA	Cheat_Codes	1
ODESZA	Dillon_Francis	3
ODESZA	Diplo	3
ODESZA	Fetty_Wap	4
ODESZA	Flosstradamus	1
ODESZA	Galantis	3
ODESZA	Glass_Animals	3
ODESZA	Gucci_Mane	1
ODESZA	Jauz	1
ODESZA	Keys_N_Krates	2
ODESZA	Major_Lazer	6
ODESZA	Sam_Feldt	2
ODESZA	Steve_Aoki	3
ODESZA	Tchami	1
ODESZA	What_So_Not	4
ODESZA	Akon	2
ODESZA	Alessia_Cara	3
ODESZA	Alex_Newell	1
ODESZA	Birdy	2
ODESZA	Coldplay	4
ODESZA	Echosmith	2
ODESZA	Ellie_Goulding	4
ODESZA	Jon_Bellion	1
ODESZA	Kygo	4
ODESZA	Lost_Kings	1
ODESZA	Matoma	5
ODESZA	Mike_Posner	3
ODESZA	MØ	2
ODESZA	Olly_Murs	1
ODESZA	One_Direction	1
ODESZA	Parachute	1
ODESZA	Pentatonix	1
ODESZA	Relient_K	1
ODESZA	Robin_Schulz	3
ODESZA	Selena_Gomez	4
ODESZA	Sigala	1
ODESZA	The_Chainsmokers	7
ODESZA	Timeflies	2
ODESZA	Vance_Joy	3
ODESZA	Zara_Larsson	3
ODESZA	Zedd	2
ODESZA	Bishop_Briggs	1
ODESZA	Incubus	1
ODESZA	Lewis_Del_Mar	2
ODESZA	The_1975	2
ODESZA	Alvvays	1
ODESZA	Father_John_Misty	1
ODESZA	Kanye_West	3
ODESZA	MGMT	1
ODESZA	Paul_Simon	1
ODESZA	Rainbow_Kitten_Surprise	1
ODESZA	Stevie_Wonder	1
ODESZA	The-Dream	1
ODESZA	The_Clash	1
ODESZA	The_Kinks	1
ODESZA	The_New_Basement_Tapes	1
ODESZA	The_xx	1
ODESZA	Vince_Staples	1
ODESZA	Alan_Walker	1
ODESZA	Armin_van_Buuren	1
ODESZA	Cash_Cash	3
ODESZA	DJ_Mustard	1
ODESZA	DJ_Snake	6
ODESZA	Future	2
ODESZA	Hippie_Sabotage	3
ODESZA	Jhene_Aiko	1
ODESZA	San_Holo	1
ODESZA	Snakehips	2
ODESZA	Tove_Lo	4
ODESZA	Yo_Gotti	1
ODESZA	gnash	1
ODESZA	Don_Omar	1
ODESZA	Milky_Chance	2
ODESZA	Pia_Mia	1
ODESZA	Sammy_Adams	1
ODESZA	Shakira	2
ODESZA	Alesso	1
ODESZA	Broods	2
ODESZA	DRAM	1
ODESZA	David_Guetta	1
ODESZA	Empire_Cast	1
ODESZA	Foster_The_People	1
ODESZA	G-Eazy	1
ODESZA	Jidenna	1
ODESZA	K_CAMP	1
ODESZA	Marvin_Gaye	1
ODESZA	Mike_WiLL_Made-It	1
ODESZA	Phoenix	1
ODESZA	Sylvan_Esso	1
ODESZA	Alina_Baraz	1
ODESZA	Angel_Olsen	1
ODESZA	Clams_Casino	1
ODESZA	Grimes	3
ODESZA	Gryffin	1
ODESZA	Jai_Wolf	1
ODESZA	Phantogram	1
ODESZA	Purity_Ring	1
ODESZA	Seven_Lions	2
ODESZA	Slushii	1
ODESZA	The_Griswolds	2
ODESZA	Washed_Out	1
ODESZA	Yeah_Yeah_Yeahs	1
ODESZA	ZHU	2
ODESZA	Arcade_Fire	2
ODESZA	Future_Islands	1
ODESZA	Miike_Snow	1
ODESZA	Moby	2
ODESZA	Porter_Robinson	1
ODESZA	Stars	1
ODESZA	The_Naked_And_Famous	4
ODESZA	CHVRCHES	1
ODESZA	Manchester_Orchestra	1
ODESZA	Passion_Pit	2
ODESZA	Smallpools	1
ODESZA	Swedish_House_Mafia	1
ODESZA	The_Strokes	1
ODESZA	The_Temper_Trap	1
ODESZA	A_Silent_Film	1
ODESZA	Aerosmith	1
ODESZA	Brandon_Flowers	1
ODESZA	BØRNS	2
ODESZA	Carly_Rae_Jepsen	1
ODESZA	Fleetwood_Mac	1
ODESZA	Frank_Sinatra	1
ODESZA	Grizfolk	1
ODESZA	Kenny_Chesney	1
ODESZA	Lana_Del_Rey	2
ODESZA	Lionel_Richie	1
ODESZA	Luke_Bryan	1
ODESZA	Matt_and_Kim	1
ODESZA	MisterWives	3
ODESZA	NERO	1
ODESZA	RAC	2
ODESZA	Rebelution	1
ODESZA	Shania_Twain	1
ODESZA	Snoop_Dogg	1
ODESZA	Sugar_Ray	1
ODESZA	Twenty_One_Pilots	2
ODESZA	Weezer	1
ODESZA	X_Ambassadors	1
ODESZA	SoMo	1
ODESZA	Twista	1
ODESZA	Bassnectar	1
ODESZA	CAZZETTE	1
ODESZA	Madeon	1
ODESZA	The_Knocks	1
ODESZA	Viceroy	1
ODESZA	Alabama_Shakes	1
ODESZA	Arctic_Monkeys	1
ODESZA	BOY	1
ODESZA	Beck	1
ODESZA	Broken_Bells	1
ODESZA	Bush	1
ODESZA	DJ_Khaled	1
ODESZA	Modest_Mouse	1
ODESZA	Ratatat	1
ODESZA	Spoon	1
ODESZA	Young_the_Giant	1
ODESZA	Bebe_Rexha	1
ODESZA	Gavin_DeGraw	1
ODESZA	Jonas_Blue	1
ODESZA	Martin_Garrix	1
ODESZA	Logic	1
ODESZA	Mac_Miller	1
ODESZA	Mick_Jenkins	1
ODESZA	Young_Thug	1
Fetty_Wap	Cheat_Codes	2
Fetty_Wap	Dillon_Francis	4
Fetty_Wap	Diplo	2
Fetty_Wap	Flosstradamus	1
Fetty_Wap	Galantis	4
Fetty_Wap	Glass_Animals	3
Fetty_Wap	Gucci_Mane	2
Fetty_Wap	Jauz	1
Fetty_Wap	Keys_N_Krates	1
Fetty_Wap	Major_Lazer	10
Fetty_Wap	Sam_Feldt	3
Fetty_Wap	Steve_Aoki	3
Fetty_Wap	Tchami	1
Fetty_Wap	What_So_Not	2
Fetty_Wap	Brad_Paisley	1
Fetty_Wap	Brantley_Gilbert	1
Fetty_Wap	Corey_Smith	1
Fetty_Wap	Eric_Church	1
Fetty_Wap	Icona_Pop	2
Fetty_Wap	Iggy_Azalea	3
Fetty_Wap	Jake_Owen	2
Fetty_Wap	Kip_Moore	1
Fetty_Wap	Luke_Bryan	2
Fetty_Wap	Rodney_Atkins	1
Fetty_Wap	Sam_Hunt	2
Fetty_Wap	Toby_Keith	2
Fetty_Wap	Zac_Brown_Band	1
Fetty_Wap	CAZZETTE	1
Fetty_Wap	Carly_Rae_Jepsen	1
Fetty_Wap	Cher_Lloyd	1
Fetty_Wap	DJ_Khaled	10
Fetty_Wap	David_Guetta	6
Fetty_Wap	FRENSHIP	1
Fetty_Wap	James_Blunt	1
Fetty_Wap	JoJo	2
Fetty_Wap	Lecrae	1
Fetty_Wap	Life_of_Dillon	2
Fetty_Wap	Lost_Kings	1
Fetty_Wap	Martin_Garrix	2
Fetty_Wap	Matoma	4
Fetty_Wap	Mike_Posner	5
Fetty_Wap	Pia_Mia	2
Fetty_Wap	Robin_Schulz	5
Fetty_Wap	San_Holo	3
Fetty_Wap	Sigala	2
Fetty_Wap	SoMo	2
Fetty_Wap	The_Knocks	1
Fetty_Wap	Tove_Lo	7
Fetty_Wap	Yellow_Claw	2
Fetty_Wap	ZHU	2
Fetty_Wap	Zara_Larsson	5
Fetty_Wap	Alex_Newell	2
Fetty_Wap	DJ_Snake	10
Fetty_Wap	Enrique_Iglesias	3
Fetty_Wap	Foster_The_People	2
Fetty_Wap	Kygo	5
Fetty_Wap	Luis_Fonsi	1
Fetty_Wap	Robin_Thicke	1
Fetty_Wap	Sean_Paul	2
Fetty_Wap	The_Chainsmokers	11
Fetty_Wap	2Pac	4
Fetty_Wap	A_Tribe_Called_Quest	1
Fetty_Wap	Common	1
Fetty_Wap	Fugees	1
Fetty_Wap	Jidenna	4
Fetty_Wap	Jurassic_5	1
Fetty_Wap	Mos_Def	1
Fetty_Wap	Nas	1
Fetty_Wap	Snoop_Dogg	6
Fetty_Wap	Ellie_Goulding	4
Fetty_Wap	Kenny_Chesney	2
Fetty_Wap	Marvin_Gaye	2
Fetty_Wap	Nicky_Jam	1
Fetty_Wap	Shawn_Mendes	3
Fetty_Wap	Thomas_Rhett	2
Fetty_Wap	Zedd	3
Fetty_Wap	2_Chainz	7
Fetty_Wap	AWOLNATION	1
Fetty_Wap	Buju_Banton	2
Fetty_Wap	Damian_Marley	1
Fetty_Wap	Fat_Joe	2
Fetty_Wap	Future	10
Fetty_Wap	Kanye_West	12
Fetty_Wap	Lil_Uzi_Vert	4
Fetty_Wap	Mike_WiLL_Made-It	3
Fetty_Wap	TLC	1
Fetty_Wap	The_Game	4
Fetty_Wap	21_Savage	4
Fetty_Wap	DRAM	6
Fetty_Wap	Eminem	6
Fetty_Wap	KYLE	5
Fetty_Wap	Lil_Yachty	1
Fetty_Wap	XXXTENTACION	1
Fetty_Wap	Bebe_Rexha	1
Fetty_Wap	Mac_Miller	2
Fetty_Wap	Skizzy_Mars	1
Fetty_Wap	Yo_Gotti	7
Fetty_Wap	Young_Thug	3
Fetty_Wap	Alesso	3
Fetty_Wap	Bone_Thugs-N-Harmony	1
Fetty_Wap	Busta_Rhymes	1
Fetty_Wap	Ice_Cube	2
Fetty_Wap	JAY_Z	6
Fetty_Wap	Mariah_Carey	1
Fetty_Wap	50_Cent	5
Fetty_Wap	August_Alsina	3
Fetty_Wap	K_CAMP	2
Fetty_Wap	Nelly	1
Fetty_Wap	Sage_The_Gemini	1
Fetty_Wap	Tinashe	3
Fetty_Wap	Dustin_Lynch	2
Fetty_Wap	Jon_Pardi	2
Fetty_Wap	Little_Big_Town	1
Fetty_Wap	Alessia_Cara	4
Fetty_Wap	Empire_Cast	3
Fetty_Wap	Gwen_Stefani	1
Fetty_Wap	James_Bay	1
Fetty_Wap	Jhene_Aiko	4
Fetty_Wap	Kelly_Clarkson	1
Fetty_Wap	Lana_Del_Rey	2
Fetty_Wap	Lukas_Graham	1
Fetty_Wap	One_Direction	2
Fetty_Wap	Pentatonix	1
Fetty_Wap	Selena_Gomez	3
Fetty_Wap	Twenty_One_Pilots	2
Fetty_Wap	Chief_Keef	1
Fetty_Wap	Frank_Ocean	3
Fetty_Wap	Mick_Jenkins	1
Fetty_Wap	PARTYNEXTDOOR	4
Fetty_Wap	Fabolous	1
Fetty_Wap	Scarface	1
Fetty_Wap	Wu-Tang_Clan	2
Fetty_Wap	Young_Money	3
Fetty_Wap	Erykah_Badu	1
Fetty_Wap	Jamie_Foxx	2
Fetty_Wap	Jazmine_Sullivan	1
Fetty_Wap	Joe	1
Fetty_Wap	Sublime	1
Fetty_Wap	Akon	1
Fetty_Wap	Alan_Walker	1
Fetty_Wap	Armin_van_Buuren	1
Fetty_Wap	Cash_Cash	3
Fetty_Wap	DJ_Mustard	1
Fetty_Wap	Hippie_Sabotage	1
Fetty_Wap	Snakehips	1
Fetty_Wap	gnash	2
Fetty_Wap	Don_Omar	1
Fetty_Wap	Milky_Chance	1
Fetty_Wap	Sammy_Adams	2
Fetty_Wap	Shakira	1
Fetty_Wap	Vance_Joy	1
Fetty_Wap	Birdy	1
Fetty_Wap	Broods	1
Fetty_Wap	G-Eazy	3
Fetty_Wap	Phoenix	1
Fetty_Wap	Sylvan_Esso	1
Fetty_Wap	MadeinTYO	2
Fetty_Wap	Speaker_Knockerz	1
Fetty_Wap	Alabama	1
Fetty_Wap	Billy_Currington	1
Fetty_Wap	Brett_Eldredge	1
Fetty_Wap	Keith_Urban	1
Fetty_Wap	Old_Dominion	1
Fetty_Wap	BØRNS	2
Fetty_Wap	Cody_Simpson	1
Fetty_Wap	Jeremy_Zucker	1
Fetty_Wap	Louis_The_Child	1
Fetty_Wap	Marina_and_the_Diamonds	1
Fetty_Wap	MØ	1
Fetty_Wap	Niall_Horan	1
Fetty_Wap	Shania_Twain	1
Fetty_Wap	The_Vamps	1
Fetty_Wap	Tori_Kelly	1
Fetty_Wap	Ingrid_Michaelson	1
Fetty_Wap	Katy_Perry	1
Fetty_Wap	Sara_Bareilles	1
Fetty_Wap	Tory_Lanez	1
Fetty_Wap	Daddy_Yankee	1
Fetty_Wap	E-40	1
Fetty_Wap	Logic	2
Fetty_Wap	Melanie_Martinez	2
Fetty_Wap	Stitches	1
Fetty_Wap	Whethan	1
Fetty_Wap	Asher_Roth	1
Fetty_Wap	Beck	1
Fetty_Wap	Afrojack	1
Fetty_Wap	Olly_Murs	1
Fetty_Wap	Sean_Kingston	1
Fetty_Wap	Soulja_Boy	3
Fetty_Wap	Alicia_Keys	1
Fetty_Wap	Timeflies	1
Fetty_Wap	Backstreet_Boys	1
Fetty_Wap	Bubba_Sparxxx	1
Fetty_Wap	Deorro	1
Fetty_Wap	Jonas_Blue	1
Fetty_Wap	Lil_Jon	1
Fetty_Wap	Ludacris	1
Fetty_Wap	Nickelback	1
Fetty_Wap	Alina_Baraz	1
Fetty_Wap	Lenny_Kravitz	1
Fetty_Wap	Phantogram	1
Fetty_Wap	Rebelution	1
Fetty_Wap	Terror_Jr	1
Fetty_Wap	Tom_Waits	1
Fetty_Wap	Avant	1
Fetty_Wap	Boyz_II_Men	1
Fetty_Wap	Jagged_Edge	1
Fetty_Wap	Johnny_Cash	1
Fetty_Wap	Keith_Sweat	1
Fetty_Wap	Makaveli	1
Fetty_Wap	The-Dream	1
Galantis	Cheat_Codes	2
Galantis	Dillon_Francis	4
Galantis	Diplo	3
Galantis	Flosstradamus	3
Galantis	Glass_Animals	2
Galantis	Gucci_Mane	1
Galantis	Jauz	2
Galantis	Keys_N_Krates	1
Galantis	Major_Lazer	12
Galantis	Sam_Feldt	2
Galantis	Steve_Aoki	5
Galantis	Tchami	2
Galantis	What_So_Not	1
Galantis	Akon	2
Galantis	Alessia_Cara	2
Galantis	Alex_Newell	3
Galantis	Birdy	1
Galantis	Coldplay	6
Galantis	Echosmith	1
Galantis	Ellie_Goulding	5
Galantis	Jon_Bellion	2
Galantis	Kygo	7
Galantis	Lost_Kings	3
Galantis	Matoma	6
Galantis	Mike_Posner	4
Galantis	MØ	3
Galantis	Olly_Murs	1
Galantis	One_Direction	2
Galantis	Parachute	2
Galantis	Pentatonix	2
Galantis	Relient_K	1
Galantis	Robin_Schulz	4
Galantis	Selena_Gomez	6
Galantis	Sigala	3
Galantis	The_Chainsmokers	11
Galantis	Timeflies	1
Galantis	Vance_Joy	4
Galantis	Zara_Larsson	5
Galantis	Zedd	5
Galantis	DJ_Snake	7
Galantis	FRENSHIP	2
Galantis	The_Knocks	2
Galantis	DJ_Khaled	2
Galantis	David_Guetta	6
Galantis	Enrique_Iglesias	2
Galantis	Foster_The_People	2
Galantis	Iggy_Azalea	1
Galantis	Luis_Fonsi	3
Galantis	Martin_Garrix	5
Galantis	Robin_Thicke	1
Galantis	Sean_Paul	1
Galantis	Alesso	1
Galantis	Don_Omar	2
Galantis	GTA	2
Galantis	Gryffin	3
Galantis	Icona_Pop	1
Galantis	MercyMe	2
Galantis	Milky_Chance	4
Galantis	MisterWives	1
Galantis	Porter_Robinson	2
Galantis	Alicia_Keys	2
Galantis	Christina_Perri	1
Galantis	Dixie_Chicks	1
Galantis	Eminem	2
Galantis	Fleetwood_Mac	1
Galantis	Ingrid_Michaelson	1
Galantis	Jai_Wolf	2
Galantis	James_Blunt	1
Galantis	John_Mayer	2
Galantis	Jordin_Sparks	1
Galantis	Kanye_West	5
Galantis	Katy_Perry	2
Galantis	Kelly_Clarkson	1
Galantis	Kid_Cudi	2
Galantis	Leona_Lewis	1
Galantis	Logic	1
Galantis	Lukas_Graham	2
Galantis	Modest_Mouse	1
Galantis	Natasha_Bedingfield	2
Galantis	Nelly	1
Galantis	Passenger	1
Galantis	Santigold	1
Galantis	Sean_Kingston	2
Galantis	The_Band_Perry	1
Galantis	The_Fray	2
Galantis	The_Script	3
Galantis	X_Ambassadors	3
Galantis	Kenny_Chesney	1
Galantis	Marvin_Gaye	1
Galantis	Nicky_Jam	2
Galantis	Shawn_Mendes	2
Galantis	Thomas_Rhett	1
Galantis	Tove_Lo	3
Galantis	5_Seconds_of_Summer	1
Galantis	Alan_Walker	3
Galantis	All_Time_Low	1
Galantis	Jon_Pardi	1
Galantis	Luke_Bryan	1
Galantis	Marian_Hill	2
Galantis	Melanie_Martinez	1
Galantis	San_Holo	1
Galantis	Shakira	2
Galantis	Soulja_Boy	1
Galantis	Taylor_Swift	1
Galantis	Pia_Mia	1
Galantis	Sammy_Adams	1
Galantis	Louis_The_Child	1
Galantis	R3HAB	1
Galantis	DRAM	3
Galantis	Daddy_Yankee	1
Galantis	Future	2
Galantis	G-Eazy	1
Galantis	KYLE	2
Galantis	Lil_Uzi_Vert	1
Galantis	MGMT	2
Galantis	Mike_WiLL_Made-It	1
Galantis	Sage_The_Gemini	1
Galantis	Snakehips	1
Galantis	Yo_Gotti	1
Galantis	gnash	1
Galantis	Caravan_Palace	1
Galantis	Fitz_and_The_Tantrums	1
Galantis	M83	1
Galantis	deadmau5	1
Galantis	Astrid_S	2
Galantis	Bebe_Rexha	1
Galantis	Cash_Cash	1
Galantis	EDEN	1
Galantis	Electric_Guest	1
Galantis	Jaymes_Young	1
Galantis	Life_of_Dillon	1
Galantis	Noah_Cyrus	2
Galantis	Whethan	1
Galantis	AWOLNATION	1
Galantis	Afrojack	1
Galantis	Andy_Mineo	2
Galantis	Ben_Rector	2
Galantis	Jack_Garratt	1
Galantis	James_Bay	1
Galantis	Jeremy_Zucker	1
Galantis	Ron_Pope	1
Galantis	Stephen	2
Galantis	Zac_Brown_Band	1
Galantis	BØRNS	2
Galantis	COIN	1
Galantis	Elvis_Presley	2
Galantis	Ludacris	2
Galantis	Miike_Snow	1
Galantis	Twenty_One_Pilots	2
Galantis	Young_the_Giant	1
Galantis	3_Doors_Down	1
Galantis	Billy_Joel	1
Galantis	Foreigner	1
Galantis	Linkin_Park	1
Galantis	Matchbox_Twenty	1
Galantis	Matt_and_Kim	1
Galantis	Moon_Taxi	1
Galantis	The_Neighbourhood	1
Galantis	Alabama_Shakes	1
Galantis	Daughter	1
Galantis	HONNE	1
Galantis	LCD_Soundsystem	1
Galantis	Sufjan_Stevens	1
Galantis	Tame_Impala	1
Galantis	ZHU	1
Galantis	CAZZETTE	1
Galantis	Deorro	1
Galantis	Kaskade	2
Galantis	Showtek	2
Galantis	2Pac	1
Galantis	Fat_Joe	1
Galantis	Harry_Styles	1
Galantis	Jidenna	1
Galantis	Lil_Jon	1
Galantis	MadeinTYO	1
Galantis	Sebastian_Yatra	1
Galantis	Troye_Sivan	1
Galantis	Young_Thug	1
Galantis	Firebeatz	1
Galantis	Flux_Pavilion	1
Galantis	Smallpools	1
Galantis	Yellow_Claw	1
Galantis	Fergie	1
Galantis	Lecrae	1
Galantis	Lionel_Richie	1
Galantis	NEEDTOBREATHE	1
Galantis	Nat_King_Cole	1
Galantis	Ray_Charles	1
Galantis	Ray_LaMontagne	1
Tchami	Cheat_Codes	1
Tchami	Dillon_Francis	1
Tchami	Diplo	2
Tchami	Flosstradamus	2
Tchami	Glass_Animals	1
Tchami	Gucci_Mane	1
Tchami	Jauz	2
Tchami	Keys_N_Krates	1
Tchami	Major_Lazer	2
Tchami	Sam_Feldt	1
Tchami	Steve_Aoki	2
Tchami	What_So_Not	1
Tchami	Coldplay	1
Tchami	DJ_Snake	1
Tchami	David_Guetta	1
Tchami	Firebeatz	1
Tchami	Flux_Pavilion	1
Tchami	GTA	1
Tchami	Kaskade	1
Tchami	MØ	1
Tchami	Smallpools	1
Tchami	The_Chainsmokers	1
Tchami	Yellow_Claw	1
Sam_Feldt	Cheat_Codes	3
Sam_Feldt	Dillon_Francis	4
Sam_Feldt	Diplo	1
Sam_Feldt	Flosstradamus	1
Sam_Feldt	Glass_Animals	1
Sam_Feldt	Gucci_Mane	1
Sam_Feldt	Jauz	1
Sam_Feldt	Keys_N_Krates	1
Sam_Feldt	Major_Lazer	4
Sam_Feldt	Steve_Aoki	1
Sam_Feldt	What_So_Not	2
Sam_Feldt	Bill_Withers	1
Sam_Feldt	Camila_Cabello	1
Sam_Feldt	DJ_Khaled	2
Sam_Feldt	DRAM	1
Sam_Feldt	Jonas_Blue	1
Sam_Feldt	Katy_Perry	1
Sam_Feldt	Kevin_Abstract	1
Sam_Feldt	Lil_Uzi_Vert	1
Sam_Feldt	Moon_Taxi	1
Sam_Feldt	Niall_Horan	2
Sam_Feldt	Selena_Gomez	3
Sam_Feldt	Taylor_Swift	1
Sam_Feldt	The_Jackson_5	1
Sam_Feldt	Zedd	2
Sam_Feldt	CAZZETTE	2
Sam_Feldt	Carly_Rae_Jepsen	2
Sam_Feldt	Cher_Lloyd	1
Sam_Feldt	David_Guetta	2
Sam_Feldt	FRENSHIP	3
Sam_Feldt	James_Blunt	1
Sam_Feldt	JoJo	1
Sam_Feldt	Lecrae	1
Sam_Feldt	Life_of_Dillon	1
Sam_Feldt	Lost_Kings	1
Sam_Feldt	Martin_Garrix	3
Sam_Feldt	Matoma	3
Sam_Feldt	Mike_Posner	3
Sam_Feldt	Pia_Mia	1
Sam_Feldt	Robin_Schulz	3
Sam_Feldt	San_Holo	2
Sam_Feldt	Sigala	2
Sam_Feldt	SoMo	1
Sam_Feldt	The_Knocks	1
Sam_Feldt	Tove_Lo	2
